time	x_LK	y_LK	x_RK	y_RK	x_LA	y_LA	x_RA	y_RA	x_LW	y_LW	x_RW	y_RW	
11.531009	166.9182803	422.655376	181.796533	422.7358189	171.1672392	472.1462336	173.4432188	480.599503	253.801754	338.3276082	265.5279897	335.1217473	12.1565681
11.557734	80.33554612	366.1386643	85.18087305	367.0090969	182.1173927	481.0650611	172.8745516	480.6799839	243.9009682	342.889371	231.9919975	329.3780399	18.01054283
11.591979	102.4031037	389.6910339	113.9254583	388.4017814	158.8308989	477.8166038	179.7080572	485.0109436	243.4332442	341.6852733	232.7941087	328.4653149	16.96934006
11.618849	92.49274228	389.4098447	154.271416	405.4122842	160.1730454	490.6962473	186.0298745	495.6550568	234.21799	344.2673121	219.5497173	330.1386947	20.36605157
11.655304	125.2208665	408.4966257	119.1354382	403.8380046	155.6440183	487.7967686	184.2856274	500.5425052	219.4210162	337.8619741	131.7498138	294.5291601	97.79556486
11.694461	129.7313693	410.0730332	174.0394919	413.1219221	108.6395952	469.0843112	183.0292437	502.8630001	193.8627797	332.4712731	154.7596022	317.629119	41.82520798
11.721369	154.2101623	415.7009971	166.7005677	416.4948626	156.3060668	502.0268042	178.2921176	516.952061	183.6597535	334.2582305	145.2534503	314.3966972	43.23799985
11.748192	155.9336621	420.9305463	139.271948	418.2667726	155.9291973	504.9069796	179.7102611	516.3437044	145.5743479	309.687196	133.1697813	304.2636263	13.538404
11.799894	168.5312044	413.957358	173.9900368	414.5247522	179.1364832	516.3760412	182.005335	517.1712746	129.6497484	312.31755	128.566619	309.1477307	3.349764704
11.841406	151.6274775	407.3276006	185.7771842	412.7167817	177.6095498	513.1143224	189.219852	512.187842	115.2502014	286.7574705	118.2453414	282.9480598	4.845871806
11.883978	126.5530954	407.4392783	180.6657344	410.6068367	137.1547263	492.6475103	190.1186314	511.1363084	119.3207001	266.3670545	110.7124536	264.8798866	8.735764143
11.93391	194.6463096	423.1751961	220.8478994	417.474389	191.6437029	508.3204265	186.1687591	510.1110697	144.8459919	251.5704227	145.4552225	254.974579	3.458242605
11.975737	197.0596349	419.8722109	211.3684415	418.7691893	195.7527891	512.0643087	195.6794899	512.8553244	145.8198755	247.7547612	144.9194621	249.0026523	1.538823084
12.01423	191.9047529	422.6393786	219.9301207	421.457358	194.3108965	513.0319416	200.0500821	511.822904	79.5521872	232.8567683	71.33454675	231.6216447	8.30994252
12.053489	194.9845726	419.4888816	218.3278742	421.5757615	191.457662	514.0476806	198.6103934	511.8684263	143.4550363	245.1744703	139.9501649	229.6245554	15.94001181
12.099518	191.8603706	421.8867415	219.8822805	423.2439354	200.5349055	510.9724587	202.1168607	510.5862035	139.1880472	247.7142548	74.02552742	224.7878541	69.07802709
12.122118	191.8603706	421.8867415	219.8822805	423.2439354	200.5349055	510.9724587	202.1168607	510.5862035	139.1880472	247.7142548	74.02552742	224.7878541	69.07802709
12.158523	192.0678806	423.4200587	216.7624103	425.7779061	196.3947744	514.7193048	201.9101487	513.906022	147.8677119	258.855218	146.3575929	257.7919238	1.846903874
12.192754	182.96837	429.192189	215.8569051	425.4772997	189.0573702	512.4503359	202.0496033	514.4324538	152.4601775	257.2719328	161.4524182	252.3289686	10.26125176
12.218609	176.0304254	416.3628177	211.745045	418.9225894	192.0987734	501.2800948	199.5516172	510.7772602	142.552077	257.3022746	152.9988068	231.9739102	27.3981789
12.258743	184.7968598	416.3236792	217.1776584	420.0698413	189.7457138	500.7992613	191.6095422	497.4979481	148.4914769	256.3783591	148.6131863	256.5814993	0.236810263
12.320113	190.5240379	421.4293911	132.2042954	399.9377964	195.3344632	505.3487126	146.0536805	481.7906432	101.6095612	257.0547901	131.9931565	258.7064727	30.42845571
12.360007	174.0189157	421.2729511	164.2020496	420.4359573	180.7660126	516.744019	170.5439301	516.0043774	120.6695343	288.4951058	121.0227877	288.3228014	0.393035355
12.398373	174.0189157	421.2729511	164.2020496	420.4359573	180.7660126	516.744019	170.5439301	516.0043774	120.6695343	288.4951058	121.0227877	288.3228014	0.393035355
12.421011	172.4456431	417.4513619	163.2079318	416.8110865	162.0783112	507.9552605	179.1276675	516.1838065	113.0192311	302.2092732	124.5644607	302.3007737	11.54559225
12.458435	155.6152154	412.3071954	168.6667452	417.1755305	157.8414549	501.6300234	163.6684171	506.7553806	114.0346091	312.8315563	123.3407177	306.7368183	11.12427476
12.481052	138.307545	412.6447364	164.5115288	416.1854025	150.9390199	501.0890382	179.4582928	510.8124468	122.4502029	299.5192235	114.9430022	295.6459752	8.44749163
12.536367	122.031763	418.1530429	141.3827479	419.582244	152.0078049	492.0097428	171.4146287	495.4782496	199.0838552	339.609185	103.646131	285.1676496	109.8737456
12.578493	104.2014417	388.3033652	106.536984	387.2835983	107.1003313	449.6184946	180.1938686	491.1503298	238.7865926	344.2312515	93.92471729	265.0198732	165.1042258
12.610374	119.920982	374.5748723	87.54622522	365.6099526	144.7706788	463.3455435	169.296115	485.2910688	253.6013117	343.7205511	86.24325526	259.7729017	187.2322806
12.662758	123.6909313	364.4398635	82.01747553	338.4683168	182.8541084	501.7155961	179.7638391	503.1524729	259.2803076	337.5476882	115.5944492	277.2104321	155.8403362
12.690618	76.56652785	336.3855028	68.31404274	341.3119376	178.5509826	505.937082	176.8600286	506.5745075	262.8498146	341.3089357	104.1281045	255.0543189	180.6445133
12.725894	76.56652785	336.3855028	68.31404274	341.3119376	178.5509826	505.937082	176.8600286	506.5745075	262.8498146	341.3089357	104.1281045	255.0543189	180.6445133
12.763298	111.9814339	354.3318337	75.20819401	329.3604086	178.4980507	504.8757448	175.8985135	505.313792	120.6166403	276.7078444	90.03294473	244.9899304	44.06119048
12.7859	167.5096516	420.6132964	75.49684992	330.9410719	180.6042908	504.0477946	176.1171571	498.0043546	262.1956317	340.2512084	102.2329273	247.6979154	184.8084924
12.825546	75.49947182	335.5705481	72.09066072	325.5886354	148.4355811	446.6172179	171.2441292	499.9205071	264.4410415	338.8232232	53.97778225	240.0477642	232.4895154
12.85417	124.3022518	359.2394592	80.65954067	326.0549915	137.2426739	440.3328292	93.09156128	418.5717108	255.7875578	348.5469738	90.85287725	248.0860705	193.121314
12.889395	145.9705967	389.2871854	77.83307621	351.4337989	184.1984208	490.2551982	180.6552088	491.717724	256.3927605	345.0197972	93.5079113	244.5407496	191.3831579
12.915243	131.172597	381.4034001	88.14213734	361.9335938	156.0361632	462.3938701	171.2994931	483.4759925	244.9963141	350.233387	109.2881733	265.4302195	160.0258626
12.954718	127.9733098	391.9840178	108.4770185	389.7994817	152.603014	460.7832639	167.6939066	475.5685722	189.8420781	316.0888482	128.7133124	320.7701164	61.30775043
12.99574	107.1246124	396.8548988	104.0724366	395.5773118	168.3953596	485.1985424	177.3051815	490.754917	225.8531052	342.1500334	206.2291768	341.1995759	19.646932
13.049701	142.0692485	413.0271158	146.667585	414.9155672	156.5393779	497.5815829	180.4447729	504.5960755	189.6986336	337.5692713	158.5336933	331.1807667	31.81299253
13.08176	157.9663181	408.592952	168.9873769	411.8932393	157.5058328	506.9031189	180.2369589	515.4322714	180.2526523	330.2736275	145.5418022	316.8520299	37.21535164
13.135211	171.4649957	420.6920294	171.5816323	420.2759074	178.2940175	513.1165643	182.5963263	516.5077441	125.3970658	310.3475917	122.7479975	307.9898202	3.546357144
13.161135	171.4649957	420.6920294	171.5816323	420.2759074	178.2940175	513.1165643	182.5963263	516.5077441	125.3970658	310.3475917	122.7479975	307.9898202	3.546357144
13.186903	165.389561	416.6126581	176.4534252	416.6756217	160.8449546	509.7187348	190.2153757	514.7120471	139.4574568	300.1617028	133.3173866	293.5721668	9.006800015
13.222124	143.6491899	408.7797529	185.5444051	412.9058244	150.5449371	501.0438199	195.3191117	510.4969829	120.0991192	288.4267844	126.1679801	284.4384576	7.262081268
13.260529	181.7769258	416.6463248	209.0332411	410.7703064	180.8915978	510.5663683	200.3608721	509.9132493	125.5625684	266.3584478	134.7312173	266.6899851	9.17464114
13.282586	197.3461819	415.626102	210.5440251	414.0601441	188.3839981	501.8071346	188.0322456	499.1302514	106.483729	260.9253215	138.5330663	258.412174	32.14772048
13.333936	202.1582411	416.2829827	207.3806846	420.26067	191.6596623	503.5069233	197.8475347	511.8197501	152.4354025	261.0301974	157.7567181	260.7095658	5.330966615
13.381687	186.7284396	421.6558244	214.7528195	420.3831393	191.4828931	514.5989634	203.4970817	521.1527997	143.9507843	258.0376034	147.9725499	256.6105492	4.267444428
13.424412	180.3455967	422.3269166	214.738988	418.2709904	200.9578292	518.8473523	203.2891537	519.0658439	155.3263885	262.0281531	154.8192409	259.1757357	2.897151018
13.461892	180.3455967	422.3269166	214.738988	418.2709904	200.9578292	518.8473523	203.2891537	519.0658439	155.3263885	262.0281531	154.8192409	259.1757357	2.897151018
13.496155	177.7542862	418.5011096	214.7804064	416.3693914	193.8001581	519.3849176	205.4502067	519.9133253	136.484907	231.1409632	139.6826172	218.2730803	13.25925187
13.52332	173.8784731	417.96818	215.469206	417.083042	191.9861457	515.9181207	203.3459235	518.4166768	130.6667034	224.5517882	134.6459486	209.5193185	15.55022634
13.549783	173.3964616	417.6599359	216.1303046	419.947372	198.0794018	517.2556314	207.9395671	518.3838461	149.1431519	265.8657018	137.8752926	215.3751216	51.73261388
13.58404	187.2994817	414.6718826	219.1048684	419.1680219	205.1459524	520.0655855	208.3882919	520.443595	151.3722603	269.3383504	137.499316	221.9385716	49.3882336
13.629104	171.5459706	412.5851547	207.4762889	421.2905824	195.0055858	509.8087153	209.2787877	517.3222048	149.9699432	259.296381	158.7807978	257.0088499	9.102964281
13.681517	181.5333171	414.504081	175.6462222	411.7685661	188.6060235	505.2370729	178.1294458	503.1875076	132.3121732	236.6040704	150.5688002	250.0973713	22.70184123
13.709333	171.3615447	413.7696072	175.7177924	412.5972763	182.0615728	507.5496261	188.3920917	505.4871413	138.4799444	260.0194173	140.8728075	261.197733	2.667249875
13.749549	147.1206606	407.5731852	192.7512464	415.5025307	152.5561048	508.4058852	187.6743753	515.8260503	140.1692645	272.1674558	141.9096927	271.3374156	1.92822634
13.794587	159.5776842	416.1452	184.2124042	419.9911843	155.4870273	512.2017875	185.3169078	520.6408834	125.0838248	293.7003739	122.9470908	287.6792391	6.389029356
13.829803	159.5776842	416.1452	184.2124042	419.9911843	155.4870273	512.2017875	185.3169078	520.6408834	125.0838248	293.7003739	122.9470908	287.6792391	6.389029356
13.855691	159.5919147	410.5030627	173.4434658	416.8822197	168.021264	512.9377052	167.8751976	508.4273164	108.1880966	300.2629879	123.6819826	297.6542551	15.71196969
13.890928	145.2359709	416.7412071	166.8522389	412.5887646	159.3939613	511.6236397	170.4580914	510.8780323	114.6161957	305.1181755	121.8870075	298.1890465	10.04378075
13.917797	109.6196916	423.7976882	136.2891575	420.4360713	121.5782124	474.454113	171.8017008	500.0468522	122.4684802	303.4818063	88.99526158	279.6766704	41.07482026
13.956141	120.6032268	414.1378131	116.5398909	410.1116397	162.0963035	493.8574979	173.9013672	496.1958521	192.0702745	330.7266841	125.0097846	293.620539	76.64186394
13.988524	101.5603911	391.2304308	115.1749073	392.5798349	155.9325412	490.9973097	166.1438891	494.6202806	221.4682256	340.468788	215.4869893	341.0888862	6.013294412
14.030644	104.6959357	391.1338385	107.9589084	390.4674201	102.3668911	452.6282831	171.9435494	489.7797605	213.2169945	349.818785	221.6974328	340.2292072	12.80147789
14.077713	124.6418068	385.364368	121.0908241	382.8305873	170.285616	471.3189674	171.4679786	482.733463	244.9162892	339.4156584	242.9006946	333.1154244	6.614799388
14.133768	130.9172848	388.8718233	79.41210558	331.1308746	150.7373427	446.5914549	175.3971038	475.7468993	247.7572881	340.9352581	256.8713141	341.6226517	9.139911394
14.159594	72.20967215	338.2096607	63.7162383	321.5388269	120.4823535	422.6688275	178.1944803	498.411585	252.9581484	334.9801268	67.46578231	237.4940722	209.5493944
14.197069	72.20967215	338.2096607	63.7162383	321.5388269	120.4823535	422.6688275	178.1944803	498.411585	252.9581484	334.9801268	67.46578231	237.4940722	209.5493944
14.220574	205.651751	418.2964494	221.587921	418.5785126	143.9415886	437.2624331	174.3262099	494.5811801	252.212655	335.0797589	67.76386187	237.0673486	208.8726643
14.259044	72.61279867	341.2035278	212.5451423	421.3445024	145.3726517	439.7071452	163.6907603	468.2456074	251.7326195	338.2861518	68.10541175	238.9682446	208.765414
14.279743	175.6314598	417.9717139	214.8136932	418.8383846	216.2721911	497.2823064	179.9281828	490.3548684	245.5056846	338.7884925	242.186284	331.4609299	8.044351676
14.330084	110.44331	382.8253055	86.57939035	377.3010776	148.0028917	465.7615288	170.7141636	472.1711226	217.2368601	339.5819021	222.0984314	335.0875106	6.620757498
14.362904	108.8635206	393.6347884	104.6847071	392.9364892	168.8485302	479.7580253	156.7929232	480.3762616	221.7046145	332.8013664	205.6662664	326.4535582	17.24886316
14.429369	105.130582	403.0853675	120.807564	401.6870212	155.0620896	483.1871656	180.9577532	486.2720392	205.3332852	341.6529365	132.8316893	296.0712549	85.63977532
